ID,PARAM,Date,Value,SYM
02EA020,2,2005/06/24,8.508,A
02EA020,2,2005/06/25,8.504,
02EA020,2,2005/06/26,8.501,
02EA020,2,2005/06/27,8.498,
02EA020,2,2005/06/28,8.496,
02EA020,2,2005/06/29,8.496,
02EA020,2,2005/06/30,8.490,
02EA020,2,2005/07/01,8.497,
02EA020,2,2005/07/02,8.489,
02EA020,2,2005/07/03,8.484,
02EA020,2,2005/07/04,8.478,
02EA020,2,2005/07/05,8.483,
02EA020,2,2005/07/06,8.482,
02EA020,2,2005/07/07,8.474,
02EA020,2,2005/07/08,8.470,
02EA020,2,2005/07/09,8.464,
02EA020,2,2005/07/10,8.456,
02EA020,2,2005/07/11,8.453,
02EA020,2,2005/07/12,8.452,
02EA020,2,2005/07/13,8.451,
02EA020,2,2005/07/14,8.453,
02EA020,2,2005/07/15,8.445,
02EA020,2,2005/07/16,8.441,
02EA020,2,2005/07/17,8.446,
02EA020,2,2005/07/18,8.460,
02EA020,2,2005/07/19,8.459,
02EA020,2,2005/07/20,8.457,
02EA020,2,2005/07/21,8.450,
02EA020,2,2005/07/22,8.449,
02EA020,2,2005/07/23,8.441,
02EA020,2,2005/07/24,8.435,
02EA020,2,2005/07/25,8.429,
02EA020,2,2005/07/26,8.429,
02EA020,2,2005/07/27,8.424,
02EA020,2,2005/07/28,8.414,
02EA020,2,2005/07/29,8.412,
02EA020,2,2005/07/30,8.409,
02EA020,2,2005/07/31,8.403,
02EA020,2,2005/08/01,8.403,
02EA020,2,2005/08/02,8.400,
02EA020,2,2005/08/03,8.398,
02EA020,2,2005/08/04,8.396,
02EA020,2,2005/08/05,8.394,
02EA020,2,2005/08/06,8.389,
02EA020,2,2005/08/07,8.382,
02EA020,2,2005/08/08,8.379,
02EA020,2,2005/08/09,8.374,
02EA020,2,2005/08/10,8.388,
02EA020,2,2005/08/11,8.391,
02EA020,2,2005/08/12,8.388,
02EA020,2,2005/08/13,8.388,
02EA020,2,2005/08/14,8.386,
02EA020,2,2005/08/15,8.382,
02EA020,2,2005/08/16,8.376,
02EA020,2,2005/08/17,8.373,
02EA020,2,2005/08/18,8.366,
02EA020,2,2005/08/19,8.392,
02EA020,2,2005/08/20,8.440,
02EA020,2,2005/08/21,8.441,
02EA020,2,2005/08/22,8.440,
02EA020,2,2005/08/23,8.437,
02EA020,2,2005/08/24,8.435,
02EA020,2,2005/08/25,8.433,
02EA020,2,2005/08/26,8.432,
02EA020,2,2005/08/27,8.430,
02EA020,2,2005/08/28,8.436,
02EA020,2,2005/08/29,8.437,
02EA020,2,2005/08/30,8.438,
02EA020,2,2005/08/31,8.438,
02EA020,2,2005/09/01,8.431,
02EA020,2,2005/09/02,8.430,
02EA020,2,2005/09/03,8.429,
02EA020,2,2005/09/04,8.428,
02EA020,2,2005/09/05,8.422,
02EA020,2,2005/09/06,8.419,
02EA020,2,2005/09/07,8.418,
02EA020,2,2005/09/08,8.417,
02EA020,2,2005/09/09,8.413,
02EA020,2,2005/09/10,8.408,
02EA020,2,2005/09/11,8.403,
02EA020,2,2005/09/12,8.402,
02EA020,2,2005/09/13,8.401,
02EA020,2,2005/09/14,8.402,
02EA020,2,2005/09/15,8.404,
02EA020,2,2005/09/16,8.401,
02EA020,2,2005/09/17,8.398,
02EA020,2,2005/09/18,8.392,
02EA020,2,2005/09/19,8.390,
02EA020,2,2005/09/20,8.389,
02EA020,2,2005/09/21,8.388,
02EA020,2,2005/09/22,8.388,
02EA020,2,2005/09/23,8.388,
02EA020,2,2005/09/24,8.382,
02EA020,2,2005/09/25,8.387,
02EA020,2,2005/09/26,8.477,
02EA020,2,2005/09/27,8.489,
02EA020,2,2005/09/28,8.489,
02EA020,2,2005/09/29,8.510,
02EA020,2,2005/09/30,8.514,
02EA020,2,2005/10/01,8.513,
02EA020,2,2005/10/02,8.517,
02EA020,2,2005/10/03,8.519,
02EA020,2,2005/10/04,8.522,
02EA020,2,2005/10/05,8.523,
02EA020,2,2005/10/06,8.523,
02EA020,2,2005/10/07,8.525,
02EA020,2,2005/10/08,8.523,
02EA020,2,2005/10/09,8.511,
02EA020,2,2005/10/10,8.508,
02EA020,2,2005/10/11,8.509,
02EA020,2,2005/10/12,8.507,
02EA020,2,2005/10/13,8.505,
02EA020,2,2005/10/14,8.504,
02EA020,2,2005/10/15,8.513,
02EA020,2,2005/10/16,8.516,
02EA020,2,2005/10/17,8.514,
02EA020,2,2005/10/18,8.519,
02EA020,2,2005/10/19,8.524,
02EA020,2,2005/10/20,8.524,
02EA020,2,2005/10/21,8.524,
02EA020,2,2005/10/22,8.526,
02EA020,2,2005/10/23,8.523,
02EA020,2,2005/10/24,8.521,
02EA020,2,2005/10/25,8.518,
02EA020,2,2005/10/26,8.512,
02EA020,2,2005/10/27,8.508,
02EA020,2,2005/10/28,8.507,
02EA020,2,2005/10/29,8.505,
02EA020,2,2005/10/30,8.503,
02EA020,2,2005/10/31,8.504,
02EA020,2,2005/11/01,8.517,
02EA020,2,2005/11/02,8.520,
02EA020,2,2005/11/03,8.518,
02EA020,2,2005/11/04,8.518,
02EA020,2,2005/11/05,8.516,
02EA020,2,2005/11/06,8.536,
02EA020,2,2005/11/07,8.542,
02EA020,2,2005/11/08,8.538,
02EA020,2,2005/11/09,8.534,
02EA020,2,2005/11/10,8.532,
02EA020,2,2005/11/11,8.526,
02EA020,2,2005/11/12,8.519,
02EA020,2,2005/11/13,8.512,
02EA020,2,2005/11/14,8.509,
02EA020,2,2005/11/15,8.509,
02EA020,2,2005/11/16,8.515,
02EA020,2,2005/11/17,8.526,
02EA020,2,2005/11/18,8.520,
02EA020,2,2005/11/19,8.516,
02EA020,2,2005/11/20,8.512,
02EA020,2,2005/11/21,8.509,
02EA020,2,2005/11/22,8.506,
02EA020,2,2005/11/23,8.497,
02EA020,2,2005/11/24,8.494,
02EA020,2,2005/11/25,8.487,
02EA020,2,2005/11/26,8.481,
02EA020,2,2005/11/27,8.475,
02EA020,2,2005/11/28,8.475,
02EA020,2,2005/11/29,8.519,
02EA020,2,2005/11/30,8.545,
02EA020,2,2005/12/01,8.552,
02EA020,2,2005/12/02,8.553,
02EA020,2,2005/12/03,8.548,
02EA020,2,2005/12/04,8.544,
02EA020,2,2005/12/05,8.540,
02EA020,2,2005/12/06,8.536,
02EA020,2,2005/12/07,8.529,
02EA020,2,2005/12/08,8.521,
02EA020,2,2005/12/09,8.516,
02EA020,2,2005/12/10,8.509,
02EA020,2,2005/12/11,8.508,
02EA020,2,2005/12/12,8.500,
02EA020,2,2005/12/13,8.492,
02EA020,2,2005/12/14,8.486,
02EA020,2,2005/12/15,8.480,
02EA020,2,2005/12/16,8.477,
02EA020,2,2005/12/17,8.479,
02EA020,2,2005/12/18,8.478,
02EA020,2,2005/12/19,8.474,
02EA020,2,2005/12/20,8.471,
02EA020,2,2005/12/21,8.469,
02EA020,2,2005/12/22,8.463,
02EA020,2,2005/12/23,8.462,
02EA020,2,2005/12/24,8.461,
02EA020,2,2005/12/25,8.466,
02EA020,2,2005/12/26,8.470,
02EA020,2,2005/12/27,8.466,
02EA020,2,2005/12/28,8.462,
02EA020,2,2005/12/29,8.461,
02EA020,2,2005/12/30,8.456,
02EA020,2,2005/12/31,8.452,
02EA020,2,2006/01/01,8.447,
02EA020,2,2006/01/02,8.443,
02EA020,2,2006/01/03,8.437,
02EA020,2,2006/01/04,8.438,
02EA020,2,2006/01/05,8.441,
02EA020,2,2006/01/06,8.436,
02EA020,2,2006/01/07,8.431,
02EA020,2,2006/01/08,8.428,
02EA020,2,2006/01/09,8.425,
02EA020,2,2006/01/10,8.421,
02EA020,2,2006/01/11,8.421,
02EA020,2,2006/01/12,8.422,
02EA020,2,2006/01/13,8.420,
02EA020,2,2006/01/14,8.428,
02EA020,2,2006/01/15,8.426,
02EA020,2,2006/01/16,8.423,
02EA020,2,2006/01/17,8.421,
02EA020,2,2006/01/18,8.438,
02EA020,2,2006/01/19,8.441,
02EA020,2,2006/01/20,8.438,
02EA020,2,2006/01/21,8.444,
02EA020,2,2006/01/22,8.441,
02EA020,2,2006/01/23,8.438,
02EA020,2,2006/01/24,8.435,
02EA020,2,2006/01/25,8.433,
02EA020,2,2006/01/26,8.429,
02EA020,2,2006/01/27,8.424,
02EA020,2,2006/01/28,8.420,
02EA020,2,2006/01/29,8.422,
02EA020,2,2006/01/30,8.427,
02EA020,2,2006/01/31,8.426,
02EA020,2,2006/02/01,8.422,
02EA020,2,2006/02/02,8.418,
02EA020,2,2006/02/03,8.420,
02EA020,2,2006/02/04,8.421,
02EA020,2,2006/02/05,8.431,
02EA020,2,2006/02/06,8.430,
02EA020,2,2006/02/07,8.427,
02EA020,2,2006/02/08,8.422,
02EA020,2,2006/02/09,8.418,
02EA020,2,2006/02/10,8.413,
02EA020,2,2006/02/11,8.409,
02EA020,2,2006/02/12,8.404,
02EA020,2,2006/02/13,8.399,
02EA020,2,2006/02/14,8.399,
02EA020,2,2006/02/15,8.399,
02EA020,2,2006/02/16,8.402,
02EA020,2,2006/02/17,8.420,
02EA020,2,2006/02/18,8.416,
02EA020,2,2006/02/19,8.413,
02EA020,2,2006/02/20,8.409,
02EA020,2,2006/02/21,8.410,
02EA020,2,2006/02/22,8.408,
02EA020,2,2006/02/23,8.403,
02EA020,2,2006/02/24,8.401,
02EA020,2,2006/02/25,8.401,
02EA020,2,2006/02/26,8.398,
02EA020,2,2006/02/27,8.393,
02EA020,2,2006/02/28,8.387,
02EA020,2,2006/03/01,8.382,A
02EA020,2,2006/03/02,,
02EA020,2,2006/03/03,8.371,A
02EA020,2,2006/03/04,,
02EA020,2,2006/03/05,8.359,
02EA020,2,2006/03/06,8.353,
02EA020,2,2006/03/07,8.346,
02EA020,2,2006/03/08,8.340,
02EA020,2,2006/03/09,8.337,
02EA020,2,2006/03/10,8.354,
02EA020,2,2006/03/11,8.359,
02EA020,2,2006/03/12,8.364,
02EA020,2,2006/03/13,8.377,
02EA020,2,2006/03/14,8.392,
02EA020,2,2006/03/15,8.400,
02EA020,2,2006/03/16,8.402,
02EA020,2,2006/03/17,8.403,
02EA020,2,2006/03/18,8.401,
02EA020,2,2006/03/19,8.400,
02EA020,2,2006/03/20,8.397,
02EA020,2,2006/03/21,8.395,
02EA020,2,2006/03/22,8.392,
02EA020,2,2006/03/23,8.389,
02EA020,2,2006/03/24,8.386,
02EA020,2,2006/03/25,8.385,
02EA020,2,2006/03/26,8.382,
02EA020,2,2006/03/27,8.381,
02EA020,2,2006/03/28,8.381,
02EA020,2,2006/03/29,8.380,
02EA020,2,2006/03/30,8.383,
02EA020,2,2006/03/31,8.391,
02EA020,2,2006/04/01,8.415,
02EA020,2,2006/04/02,8.434,
02EA020,2,2006/04/03,8.457,
02EA020,2,2006/04/04,8.486,
02EA020,2,2006/04/05,8.501,
02EA020,2,2006/04/06,8.510,
02EA020,2,2006/04/07,8.519,
02EA020,2,2006/04/08,8.522,
02EA020,2,2006/04/09,8.525,
02EA020,2,2006/04/10,8.529,
02EA020,2,2006/04/11,8.535,
02EA020,2,2006/04/12,8.547,
02EA020,2,2006/04/13,8.571,
02EA020,2,2006/04/14,8.588,
02EA020,2,2006/04/15,8.603,
02EA020,2,2006/04/16,8.611,
02EA020,2,2006/04/17,8.616,
02EA020,2,2006/04/18,8.614,
02EA020,2,2006/04/19,8.617,
02EA020,2,2006/04/20,8.617,
02EA020,2,2006/04/21,8.613,
02EA020,2,2006/04/22,8.609,
02EA020,2,2006/04/23,8.606,
02EA020,2,2006/04/24,8.613,
02EA020,2,2006/04/25,8.615,
02EA020,2,2006/04/26,8.608,
02EA020,2,2006/04/27,8.604,
02EA020,2,2006/04/28,8.595,
02EA020,2,2006/04/29,8.587,
02EA020,2,2006/04/30,8.578,
02EA020,2,2006/05/01,8.579,
02EA020,2,2006/05/02,8.590,
02EA020,2,2006/05/03,8.588,
02EA020,2,2006/05/04,8.586,
02EA020,2,2006/05/05,8.587,
02EA020,2,2006/05/06,8.586,
02EA020,2,2006/05/07,8.583,
02EA020,2,2006/05/08,8.582,
02EA020,2,2006/05/09,8.582,
02EA020,2,2006/05/10,8.581,
02EA020,2,2006/05/11,8.589,
02EA020,2,2006/05/12,8.603,
02EA020,2,2006/05/13,8.607,
02EA020,2,2006/05/14,8.606,
02EA020,2,2006/05/15,8.605,
02EA020,2,2006/05/16,8.605,
02EA020,2,2006/05/17,8.603,
02EA020,2,2006/05/18,8.601,
02EA020,2,2006/05/19,8.599,
02EA020,2,2006/05/20,8.598,
02EA020,2,2006/05/21,8.598,
02EA020,2,2006/05/22,8.595,
02EA020,2,2006/05/23,8.593,
02EA020,2,2006/05/24,8.590,
02EA020,2,2006/05/25,8.591,
02EA020,2,2006/05/26,8.594,
02EA020,2,2006/05/27,8.595,
02EA020,2,2006/05/28,8.593,
02EA020,2,2006/05/29,8.594,
02EA020,2,2006/05/30,8.598,
02EA020,2,2006/05/31,8.597,
02EA020,2,2006/06/01,8.596,
02EA020,2,2006/06/02,8.595,
02EA020,2,2006/06/03,8.590,
02EA020,2,2006/06/04,8.582,
02EA020,2,2006/06/05,8.576,
02EA020,2,2006/06/06,8.573,
02EA020,2,2006/06/07,8.573,
02EA020,2,2006/06/08,8.570,
02EA020,2,2006/06/09,8.574,
02EA020,2,2006/06/10,8.568,
02EA020,2,2006/06/11,8.560,
02EA020,2,2006/06/12,8.558,
02EA020,2,2006/06/13,8.556,
02EA020,2,2006/06/14,8.554,
02EA020,2,2006/06/15,8.550,
02EA020,2,2006/06/16,8.546,
02EA020,2,2006/06/17,8.548,
02EA020,2,2006/06/18,8.551,
02EA020,2,2006/06/19,8.566,
02EA020,2,2006/06/20,8.567,
02EA020,2,2006/06/21,8.560,
02EA020,2,2006/06/22,8.561,
02EA020,2,2006/06/23,8.563,
02EA020,2,2006/06/24,8.557,
02EA020,2,2006/06/25,8.554,
02EA020,2,2006/06/26,8.552,
02EA020,2,2006/06/27,8.553,
02EA020,2,2006/06/28,8.557,
02EA020,2,2006/06/29,8.556,
02EA020,2,2006/06/30,8.552,
02EA020,2,2006/07/01,8.549,
02EA020,2,2006/07/02,8.548,
02EA020,2,2006/07/03,8.547,
02EA020,2,2006/07/04,8.548,
02EA020,2,2006/07/05,8.543,
02EA020,2,2006/07/06,8.539,
02EA020,2,2006/07/07,8.534,
02EA020,2,2006/07/08,8.529,
02EA020,2,2006/07/09,8.526,
02EA020,2,2006/07/10,8.560,
02EA020,2,2006/07/11,8.561,
02EA020,2,2006/07/12,8.560,
02EA020,2,2006/07/13,8.556,
02EA020,2,2006/07/14,8.554,
02EA020,2,2006/07/15,8.556,
02EA020,2,2006/07/16,8.552,
02EA020,2,2006/07/17,8.549,
02EA020,2,2006/07/18,8.562,
02EA020,2,2006/07/19,8.553,
02EA020,2,2006/07/20,8.550,
02EA020,2,2006/07/21,8.562,
02EA020,2,2006/07/22,8.558,
02EA020,2,2006/07/23,8.549,
02EA020,2,2006/07/24,8.546,
02EA020,2,2006/07/25,8.600,
02EA020,2,2006/07/26,8.619,
02EA020,2,2006/07/27,8.638,
02EA020,2,2006/07/28,8.630,
02EA020,2,2006/07/29,8.622,
02EA020,2,2006/07/30,8.613,
02EA020,2,2006/07/31,8.604,
02EA020,2,2006/08/01,8.597,
02EA020,2,2006/08/02,8.608,
02EA020,2,2006/08/03,8.618,
02EA020,2,2006/08/04,8.608,
02EA020,2,2006/08/05,8.596,
02EA020,2,2006/08/06,8.583,
02EA020,2,2006/08/07,8.573,
02EA020,2,2006/08/08,8.560,
02EA020,2,2006/08/09,8.558,
02EA020,2,2006/08/10,8.567,
02EA020,2,2006/08/11,8.556,
02EA020,2,2006/08/12,8.549,
02EA020,2,2006/08/13,8.542,
02EA020,2,2006/08/14,8.537,
02EA020,2,2006/08/15,8.534,
02EA020,2,2006/08/16,8.531,
02EA020,2,2006/08/17,8.528,
02EA020,2,2006/08/18,8.524,
02EA020,2,2006/08/19,8.531,
02EA020,2,2006/08/20,8.569,
02EA020,2,2006/08/21,8.566,
02EA020,2,2006/08/22,8.566,
02EA020,2,2006/08/23,8.564,
02EA020,2,2006/08/24,8.561,
02EA020,2,2006/08/25,8.555,
02EA020,2,2006/08/26,8.550,
02EA020,2,2006/08/27,8.551,
02EA020,2,2006/08/28,8.550,
02EA020,2,2006/08/29,8.549,
02EA020,2,2006/08/30,8.545,
02EA020,2,2006/08/31,8.537,
02EA020,2,2006/09/01,8.533,
02EA020,2,2006/09/02,8.531,
02EA020,2,2006/09/03,8.536,
02EA020,2,2006/09/04,8.534,
02EA020,2,2006/09/05,8.532,
02EA020,2,2006/09/06,8.531,
02EA020,2,2006/09/07,8.526,
02EA020,2,2006/09/08,8.526,
02EA020,2,2006/09/09,8.530,
02EA020,2,2006/09/10,8.523,
02EA020,2,2006/09/11,8.518,
02EA020,2,2006/09/12,8.514,
02EA020,2,2006/09/13,8.515,
02EA020,2,2006/09/14,8.517,
02EA020,2,2006/09/15,8.513,
02EA020,2,2006/09/16,8.513,
02EA020,2,2006/09/17,8.510,
02EA020,2,2006/09/18,8.516,
02EA020,2,2006/09/19,8.515,
02EA020,2,2006/09/20,8.509,
02EA020,2,2006/09/21,8.501,
02EA020,2,2006/09/22,8.493,
02EA020,2,2006/09/23,8.493,
02EA020,2,2006/09/24,8.521,
02EA020,2,2006/09/25,8.526,
02EA020,2,2006/09/26,8.524,
02EA020,2,2006/09/27,8.520,
02EA020,2,2006/09/28,8.525,
02EA020,2,2006/09/29,8.520,
02EA020,2,2006/09/30,8.514,
02EA020,2,2006/10/01,8.510,
02EA020,2,2006/10/02,8.506,
02EA020,2,2006/10/03,8.500,
02EA020,2,2006/10/04,8.506,
02EA020,2,2006/10/05,8.505,
02EA020,2,2006/10/06,8.499,
02EA020,2,2006/10/07,8.491,
02EA020,2,2006/10/08,8.482,
02EA020,2,2006/10/09,8.476,
02EA020,2,2006/10/10,8.467,
02EA020,2,2006/10/11,8.469,
02EA020,2,2006/10/12,8.509,
02EA020,2,2006/10/13,8.530,
02EA020,2,2006/10/14,8.568,
02EA020,2,2006/10/15,8.579,
02EA020,2,2006/10/16,8.581,
02EA020,2,2006/10/17,8.597,
02EA020,2,2006/10/18,8.623,
02EA020,2,2006/10/19,8.643,
02EA020,2,2006/10/20,8.649,
02EA020,2,2006/10/21,8.649,
02EA020,2,2006/10/22,8.654,
02EA020,2,2006/10/23,8.659,
02EA020,2,2006/10/24,8.661,
02EA020,2,2006/10/25,8.659,
02EA020,2,2006/10/26,8.654,
02EA020,2,2006/10/27,8.648,
02EA020,2,2006/10/28,8.654,
02EA020,2,2006/10/29,8.659,
02EA020,2,2006/10/30,8.656,
02EA020,2,2006/10/31,8.650,
02EA020,2,2006/11/01,8.644,
02EA020,2,2006/11/02,8.638,
02EA020,2,2006/11/03,8.628,
02EA020,2,2006/11/04,8.615,
02EA020,2,2006/11/05,8.610,
02EA020,2,2006/11/06,8.603,
02EA020,2,2006/11/07,8.595,
02EA020,2,2006/11/08,8.591,
02EA020,2,2006/11/09,8.584,
02EA020,2,2006/11/10,8.577,
02EA020,2,2006/11/11,8.581,
02EA020,2,2006/11/12,8.571,
02EA020,2,2006/11/13,8.560,
02EA020,2,2006/11/14,8.553,
02EA020,2,2006/11/15,8.545,
02EA020,2,2006/11/16,8.554,
02EA020,2,2006/11/17,8.557,
02EA020,2,2006/11/18,8.554,
02EA020,2,2006/11/19,8.548,
02EA020,2,2006/11/20,8.539,
02EA020,2,2006/11/21,8.529,
02EA020,2,2006/11/22,8.521,
02EA020,2,2006/11/23,8.513,
02EA020,2,2006/11/24,8.505,
02EA020,2,2006/11/25,8.497,
02EA020,2,2006/11/26,8.489,
02EA020,2,2006/11/27,8.488,
02EA020,2,2006/11/28,8.495,
02EA020,2,2006/11/29,8.502,
02EA020,2,2006/11/30,8.528,
02EA020,2,2006/12/01,8.551,
02EA020,2,2006/12/02,8.555,
02EA020,2,2006/12/03,8.555,
02EA020,2,2006/12/04,8.554,
02EA020,2,2006/12/05,8.549,
02EA020,2,2006/12/06,8.545,
02EA020,2,2006/12/07,8.543,
02EA020,2,2006/12/08,8.534,
02EA020,2,2006/12/09,8.526,
02EA020,2,2006/12/10,8.518,
02EA020,2,2006/12/11,8.516,
02EA020,2,2006/12/12,8.511,
02EA020,2,2006/12/13,8.520,
02EA020,2,2006/12/14,8.527,
02EA020,2,2006/12/15,8.544,
02EA020,2,2006/12/16,8.553,
02EA020,2,2006/12/17,8.555,
02EA020,2,2006/12/18,8.553,
02EA020,2,2006/12/19,8.549,
02EA020,2,2006/12/20,8.541,
02EA020,2,2006/12/21,8.538,
02EA020,2,2006/12/22,8.533,
02EA020,2,2006/12/23,8.543,
02EA020,2,2006/12/24,8.546,
02EA020,2,2006/12/25,8.543,
02EA020,2,2006/12/26,8.539,
02EA020,2,2006/12/27,8.531,
02EA020,2,2006/12/28,8.526,
02EA020,2,2006/12/29,8.517,A
02EA020,2,2006/12/30,,
02EA020,2,2006/12/31,8.503,
02EA020,2,2007/01/01,8.508,
02EA020,2,2007/01/02,8.505,
02EA020,2,2007/01/03,8.498,
02EA020,2,2007/01/04,8.492,
02EA020,2,2007/01/05,8.493,
02EA020,2,2007/01/06,8.495,
02EA020,2,2007/01/07,8.494,
02EA020,2,2007/01/08,8.494,
02EA020,2,2007/01/09,8.492,
02EA020,2,2007/01/10,8.484,
02EA020,2,2007/01/11,8.476,
02EA020,2,2007/01/12,8.472,
02EA020,2,2007/01/13,8.467,
02EA020,2,2007/01/14,8.458,
02EA020,2,2007/01/15,8.454,
02EA020,2,2007/01/16,8.448,
02EA020,2,2007/01/17,8.439,
02EA020,2,2007/01/18,8.431,
02EA020,2,2007/01/19,8.427,
02EA020,2,2007/01/20,8.422,
02EA020,2,2007/01/21,8.413,
02EA020,2,2007/01/22,8.408,
02EA020,2,2007/01/23,8.402,
02EA020,2,2007/01/24,8.396,
02EA020,2,2007/01/25,8.388,
02EA020,2,2007/01/26,8.381,
02EA020,2,2007/01/27,8.376,
02EA020,2,2007/01/28,8.369,
02EA020,2,2007/01/29,8.362,
02EA020,2,2007/01/30,8.355,
02EA020,2,2007/01/31,8.348,
02EA020,2,2007/02/01,8.344,
02EA020,2,2007/02/02,8.340,
02EA020,2,2007/02/03,8.339,
02EA020,2,2007/02/04,8.336,
02EA020,2,2007/02/05,8.330,
02EA020,2,2007/02/06,8.323,
02EA020,2,2007/02/07,8.317,
02EA020,2,2007/02/08,8.309,
02EA020,2,2007/02/09,8.304,
02EA020,2,2007/02/10,8.296,
02EA020,2,2007/02/11,8.292,
02EA020,2,2007/02/12,8.286,
02EA020,2,2007/02/13,8.279,
02EA020,2,2007/02/14,8.272,
02EA020,2,2007/02/15,8.265,
02EA020,2,2007/02/16,8.259,
02EA020,2,2007/02/17,8.255,
02EA020,2,2007/02/18,8.251,
02EA020,2,2007/02/19,8.245,
02EA020,2,2007/02/20,8.239,
02EA020,2,2007/02/21,8.233,
02EA020,2,2007/02/22,8.235,
02EA020,2,2007/02/23,8.236,
02EA020,2,2007/02/24,8.230,
02EA020,2,2007/02/25,8.225,
02EA020,2,2007/02/26,8.218,
02EA020,2,2007/02/27,8.212,
02EA020,2,2007/02/28,8.207,
02EA020,2,2007/03/01,8.202,
02EA020,2,2007/03/02,8.206,
02EA020,2,2007/03/03,8.208,
02EA020,2,2007/03/04,8.206,
02EA020,2,2007/03/05,8.203,
02EA020,2,2007/03/06,8.209,
02EA020,2,2007/03/07,8.194,
02EA020,2,2007/03/08,8.188,
02EA020,2,2007/03/09,8.182,
02EA020,2,2007/03/10,8.182,
02EA020,2,2007/03/11,8.179,
02EA020,2,2007/03/12,8.176,
02EA020,2,2007/03/13,8.172,
02EA020,2,2007/03/14,8.173,
02EA020,2,2007/03/15,8.172,
02EA020,2,2007/03/16,8.169,
02EA020,2,2007/03/17,8.163,
02EA020,2,2007/03/18,8.158,
02EA020,2,2007/03/19,8.158,
02EA020,2,2007/03/20,8.155,
02EA020,2,2007/03/21,8.153,
02EA020,2,2007/03/22,8.192,
02EA020,2,2007/03/23,8.204,
02EA020,2,2007/03/24,8.211,
02EA020,2,2007/03/25,8.223,
02EA020,2,2007/03/26,8.245,
02EA020,2,2007/03/27,8.268,
02EA020,2,2007/03/28,8.282,
02EA020,2,2007/03/29,8.287,
02EA020,2,2007/03/30,8.304,
02EA020,2,2007/03/31,8.320,
02EA020,2,2007/04/01,8.326,
02EA020,2,2007/04/02,8.346,
02EA020,2,2007/04/03,8.373,
02EA020,2,2007/04/04,8.421,
02EA020,2,2007/04/05,8.453,
02EA020,2,2007/04/06,8.471,
02EA020,2,2007/04/07,8.484,
02EA020,2,2007/04/08,8.493,
02EA020,2,2007/04/09,8.501,
02EA020,2,2007/04/10,8.509,
02EA020,2,2007/04/11,8.517,
02EA020,2,2007/04/12,8.514,
02EA020,2,2007/04/13,8.520,
02EA020,2,2007/04/14,8.530,
02EA020,2,2007/04/15,8.536,
02EA020,2,2007/04/16,8.546,
02EA020,2,2007/04/17,8.554,
02EA020,2,2007/04/18,8.561,
02EA020,2,2007/04/19,8.566,
02EA020,2,2007/04/20,8.570,
02EA020,2,2007/04/21,8.573,
02EA020,2,2007/04/22,8.574,
02EA020,2,2007/04/23,8.582,
02EA020,2,2007/04/24,8.589,
02EA020,2,2007/04/25,8.592,
02EA020,2,2007/04/26,8.593,
02EA020,2,2007/04/27,8.609,
02EA020,2,2007/04/28,8.626,
02EA020,2,2007/04/29,8.631,
02EA020,2,2007/04/30,8.629,
02EA020,2,2007/05/01,8.620,
02EA020,2,2007/05/02,8.616,
02EA020,2,2007/05/03,8.610,
02EA020,2,2007/05/04,8.603,
02EA020,2,2007/05/05,8.601,
02EA020,2,2007/05/06,8.592,
02EA020,2,2007/05/07,8.584,
02EA020,2,2007/05/08,8.579,
02EA020,2,2007/05/09,8.582,
02EA020,2,2007/05/10,8.596,
02EA020,2,2007/05/11,8.599,
02EA020,2,2007/05/12,8.596,
02EA020,2,2007/05/13,8.590,
02EA020,2,2007/05/14,8.585,
02EA020,2,2007/05/15,8.598,
02EA020,2,2007/05/16,8.619,
02EA020,2,2007/05/17,8.622,
02EA020,2,2007/05/18,8.619,
02EA020,2,2007/05/19,8.617,
02EA020,2,2007/05/20,8.616,
02EA020,2,2007/05/21,8.611,
02EA020,2,2007/05/22,8.607,
02EA020,2,2007/05/23,8.603,
02EA020,2,2007/05/24,8.601,
02EA020,2,2007/05/25,8.598,
02EA020,2,2007/05/26,8.595,
02EA020,2,2007/05/27,8.593,
02EA020,2,2007/05/28,8.590,
02EA020,2,2007/05/29,8.587,
02EA020,2,2007/05/30,8.583,
02EA020,2,2007/05/31,8.588,
02EA020,2,2007/06/01,8.594,
02EA020,2,2007/06/02,8.592,
02EA020,2,2007/06/03,8.592,
02EA020,2,2007/06/04,8.619,
02EA020,2,2007/06/05,8.639,
02EA020,2,2007/06/06,8.631,
02EA020,2,2007/06/07,8.627,
02EA020,2,2007/06/08,8.623,
02EA020,2,2007/06/09,8.621,
02EA020,2,2007/06/10,8.612,
02EA020,2,2007/06/11,8.611,
02EA020,2,2007/06/12,8.612,
02EA020,2,2007/06/13,8.606,
02EA020,2,2007/06/14,8.599,
02EA020,2,2007/06/15,8.592,
02EA020,2,2007/06/16,8.585,
02EA020,2,2007/06/17,8.584,
02EA020,2,2007/06/18,8.575,
02EA020,2,2007/06/19,8.574,
02EA020,2,2007/06/20,8.571,
02EA020,2,2007/06/21,8.566,
02EA020,2,2007/06/22,8.559,
02EA020,2,2007/06/23,8.552,
02EA020,2,2007/06/24,8.547,
02EA020,2,2007/06/25,8.545,
02EA020,2,2007/06/26,8.546,
02EA020,2,2007/06/27,8.544,
02EA020,2,2007/06/28,8.548,
02EA020,2,2007/06/29,8.537,
